source,name,sport,person_type,country_as_listed,taiwan_excluded,nationality_review,sanction,source_status,decision_url,named,resolved_or_announced_with_link,name_key,name_matches_existing,publication_approved
USADA,*Name Removed,Paralympic Alpine Skiing,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,18-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Rowing,not separately classified in source table,,False,pending_individual_verification,Public Warning - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,21-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"O'Bee, Kirk",Cycling,not separately classified in source table,,False,pending_individual_verification,Lifetime - Loss of Results; Second Violation,announced,https://www.usada.org/sanction/arbitrators-impose-lifetime-ban-on-u-s-cyclist-obee-disqualify-results-back-to-2005-including-2007-u-s-national-championship/,True,True,bee kirk o,False,False
USADA,*Name Removed,Swimming,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Speedskating,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Dickey, Duane",Cycling,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension - Loss of Results,announced,https://www.usada.org/sanction/cycling-athlete-receives-lifetime-ban-for-second-doping-violation/,True,True,dickey duane,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Roller Sports,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Paralympic Rugby,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Water Polo,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Stewart, Raymond",Track and Field - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension,announced,https://www.usada.org/sanction/u-s-track-field-coach-raymond-stewart-receives-lifetime-suspension/,True,True,raymond stewart,False,False
USADA,*Name Removed,Boxing,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Boxing,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Basketball,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension,announced,,False,False,name removed,False,False
USADA,*Name Removed,Basketball,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension with 112 Day Increase for Playing During Suspension,announced,,False,False,name removed,False,False
USADA,"Cosby-Toruga, Jessica",Track and Field,not separately classified in source table,,False,pending_individual_verification,4 Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/independent-panel-issues-four-month-suspension-to-track-field-athlete-cosby-for-doping-offense/,True,True,cosby jessica toruga,False,False
USADA,*Name Removed,Taekwondo,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Bobsled and Skeleton,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Diving,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Sanction with 30% Reduction - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Clinger, David",Cycling,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/independent-panel-issues-two-year-suspension-to-u-s-cycling-athlete-clinger-for-doping-offense/,True,True,clinger david,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,3-Month Suspension with 3-Month Deferral - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results; Second Violation,announced,,False,False,name removed,False,False
USADA,*Name Removed,Track and Field,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,,False,False,name removed,False,False
